Month,Saving_Rate
2017.08,0.13453076352675308
2017.09,0.11983952381537723
2017.10,0.1537821755940374
2017.11,0.11943281722785479
2017.12,0.07482978907453004
2018.01,0.08231063026498152
2018.02,0.08349417241567858
2018.03,0.060734814875472304
2018.04,0.10967671255121711
2018.05,0.09377421703101874
2018.06,0.07443266916924436
2018.07,0.024555983592941952
2018.08,0.046507871648607674
2018.09,0.09798881872712777
2018.10,0.08507227018420384
2018.11,0.09007834521726667
2018.12,0.054396045789680186
2019.01,0.024392042336364064
2019.02,0.025812054188267434
2019.03,0.04577972394637211
2019.04,0.02309906720484313
2019.05,0.0620736178138601
2019.06,0.0528812474143783
2019.07,0.010840041552690438
2019.08,0.07256489376484263
2019.09,0.017426020610079054
2019.10,0.059680372440915536
2019.11,0.03709467524886347
2019.12,0.05713554546281925
